,sentence_id,word_id,word,TRT,relFix
206,23,3,этим,127,0.09393491124260354
207,23,4,людям,0,0.0
208,23,5,уйти,39,0.028846153846153848
209,23,6,наши,0,0.0
210,23,7,проекты,138,0.10207100591715976
211,23,8,станут,0,0.0
212,23,9,гораздо,140,0.10355029585798817
213,23,10,беднее,64,0.047337278106508875
214,24,0,он,484,0.11469194312796209
215,24,1,признает,822,0.19478672985781992
216,24,2,право,182,0.04312796208530806
217,24,3,каждого,544,0.12890995260663507
218,24,4,жить,1114,0.26398104265402844
219,24,5,так,0,0.0
220,24,6,как,122,0.02890995260663507
221,24,7,ему,952,0.22559241706161137
222,24,8,удобно,0,0.0
223,25,0,власть,1091,0.20136581764488742
224,25,1,судов,968,0.1786637135474345
225,25,2,была,968,0.1786637135474345
226,25,3,такой,1064,0.19638242894056848
227,25,4,узкой,286,0.05278700627537837
228,25,5,что,255,0.04706533776301218
229,25,6,они,261,0.04817275747508306
230,25,7,ничего,268,0.049464747139165745
231,25,8,не,158,0.02916205241786637
232,25,9,решали,99,0.018272425249169437
233,26,0,тема,540,0.19874861980125139
234,26,1,эта,412,0.15163783584836216
235,26,2,в,418,0.15384615384615385
236,26,3,то,109,0.04011777695988222
237,26,4,время,329,0.12108943687891056
238,26,5,была,222,0.08170776591829224
239,26,6,новой,216,0.07949944792050055
240,26,7,для,471,0.17335296282664703
241,26,8,многих,0,0.0
242,27,0,каждое,543,0.1973110465116279
243,27,1,утро,410,0.14898255813953487
244,27,2,на,152,0.055232558139534885
245,27,3,самый,332,0.12063953488372094
246,27,4,верх,87,0.031613372093023256
247,27,5,крыши,443,0.16097383720930233
248,27,6,мгу,0,0.0
249,27,7,поднимается,479,0.17405523255813954
250,27,8,симпатичная,150,0.05450581395348837
251,27,9,научная,0,0.0
252,27,10,сотрудница,156,0.056686046511627904
253,28,0,музыканты,534,0.2266553480475382
254,28,1,играли,652,0.2767402376910017
255,28,2,на,195,0.08276740237691002
256,28,3,похоронах,170,0.07215619694397284
257,28,4,разгружали,437,0.18548387096774194
258,28,5,вагоны,203,0.08616298811544991
259,28,6,жили,0,0.0
260,28,7,бедно,165,0.0700339558573854
261,29,0,зоопарк,782,0.28707782672540383
